Recency,Frequency,Monetary,total_amount,avg_amount,std_amount,min_amount,max_amount,transaction_count,total_value,avg_value,std_value,min_value,max_value,debit_ratio,credit_ratio,transaction_hour_mean,transaction_day_mean,transaction_month_mean,transaction_year_mean,transaction_dayofweek_mean,weekend_transaction_ratio,primary_channel_woe,primary_category_woe,primary_currency_woe,primary_pricing_woe
1.3471393515058576,-0.2415360389358134,-0.0916053261937396,-0.05739828004147491,-0.1389787125930371,-0.15037532024478562,-0.04209609070854749,-0.14565200372523854,-0.2415360389358134,-0.0916053261937396,-0.17144852806603741,-0.14087255713808422,-0.1043062527454644,-0.15303139126251275,1.326038515045126,-1.3260385150451255,2.1569495030802552,-1.2434525088117456,1.2596118762483175,-1.1872882531690474,0.6399715268899401,-0.635767932538878,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
-0.9714911775537203,0.10859541756326915,0.004310749318705309,0.005847741065302471,-0.09659115639059818,-0.07740560272558725,-0.10211927947647546,-0.10460434513020311,0.10859541756326915,0.004310749318705309,-0.10441766900403912,-0.10210389077679849,-0.1043062527454644,-0.11207241411704302,0.1732304622680565,-0.17323046226805625,0.031151874660159555,-0.1255983761897695,-0.27259326487585755,0.28949848075019563,0.524789941982022,-0.635767932538878,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
0.6478698268688421,-0.2415360389358134,-0.0916053261937396,-0.05739828004147491,-0.1389787125930371,-0.15037532024478562,-0.04209609070854749,-0.14565200372523854,-0.2415360389358134,-0.0916053261937396,-0.17144852806603741,-0.14087255713808422,-0.1043062527454644,-0.15303139126251275,1.326038515045126,-1.3260385150451255,-1.1768410633944348,1.6462384462654716,1.2596118762483175,-1.1872882531690474,-0.08951184419354084,-0.635767932538878,-0.4026607620459133,0.26155639332917985,0.0,-0.3870871542419893
-1.1187058143194077,0.8088583305614343,0.12756556576279346,0.14204104970968953,-0.09337320287720276,-0.037492962064549426,-0.10211927947647546,0.03693930519750519,0.8088583305614343,0.12756556576279346,-0.12067474229100024,-0.03108178593407752,-0.10984085295703953,0.02916543810871472,-0.27759982980011877,0.27759982980011905,0.08935823829547154,0.48907202362963936,0.12449708570307351,-0.16514086376354992,-0.18721050996365002,-0.07621995947969144,-0.4026607620459133,0.26155639332917985,0.0,-0.3870871542419893
0.7214771452516858,-0.2320730265980004,-0.09142803215397538,-0.05722112031848674,-0.1389787125930371,-0.15037532024478562,-0.04209609070854749,-0.14565200372523854,-0.2320730265980004,-0.09142803215397538,-0.17144852806603741,-0.14087255713808422,-0.1043062527454644,-0.15303139126251275,1.326038515045126,-1.3260385150451255,1.5158359326043533,0.41811979035765434,1.2596118762483175,-1.1872882531690474,-1.1837369008187621,-0.635767932538878,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
1.0159064187830606,-0.22261001426018734,-0.08956644473645103,-0.05624674184205179,-0.13142842914447767,-0.11313610359910758,-0.058466051281618754,-0.13291307519574477,-0.22261001426018734,-0.08956644473645103,-0.15544446713919788,-0.11179321588727184,-0.10718885702232646,-0.14031998456219458,-1.5944085519901163,1.5944085519901166,-0.920395635204074,0.20139296872686302,1.2596118762483175,-1.1872882531690474,-2.2779619574439836,-0.635767932538878,1.4077155067083802,0.26155639332917985,0.0,-0.3870871542419893
-0.8242765407880328,-0.07120181685517865,-0.08766620721825809,-0.053539386955346546,-0.13797677673330194,-0.14549478947291763,-0.048098409585340285,-0.14423656722196146,-0.07120181685517865,-0.08766620721825809,-0.17032655916316636,-0.1361923648726983,-0.10995615712811402,-0.1516190127402552,0.1732304622680565,-0.17323046226805625,0.7127568285345393,-0.46019417098818416,-0.3242406291834141,0.34856995010712866,-0.05111798255756805,0.4058282943192198,-0.4026607620459133,0.26155639332917985,0.0,-0.3870871542419893
-0.9714911775537203,-0.13744290321986996,-0.08747792094802848,-0.05408185002713633,-0.13574047991398827,-0.13358330057336054,-0.058466051281618754,-0.13291307519574477,-0.13744290321986996,-0.08747792094802848,-0.1662766894296798,-0.12562374538282772,-0.10984085295703953,-0.14031998456219458,-0.49924090185190023,0.49924090185190095,-0.6212093023153199,-1.2795736457502107,-0.9210546167373999,1.0574275823882837,-0.2718826869644111,-0.635767932538878,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
-0.4194362896823922,-0.1942209772467482,-0.08043580168859352,-0.050489050844936205,-0.1104554195651459,-0.08102407889806348,-0.10211927947647546,-0.11875871016297394,-0.1942209772467482,-0.08043580168859352,-0.12259402628936936,-0.09494405335914663,-0.0985410441917403,-0.1261961993396188,-0.1341850184724953,0.13418501847249556,-1.6897319197751564,1.35726935075775,-1.1391212660359715,1.0574275823882837,0.6399715268899401,-0.635767932538878,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
-1.1187058143194077,0.3262447013329691,0.08031883169410509,0.10693798442181038,-0.06738581920922594,0.08399792872012092,-0.10211927947647546,0.136019860426901,0.3262447013329691,0.08031883169410509,-0.09607793475864973,0.09217313705911837,-0.11000227879654381,0.12803193466674515,-0.325689744179724,0.3256897441797245,-0.033346695070203235,-0.13731670879448282,0.3837704159507754,-0.3777186075580812,-0.053635612828779614,0.2293830318459902,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
-0.8242765407880328,-0.004960730490487357,-0.08285586533137516,-0.049346370631662494,-0.13501965370783092,-0.13564076929150357,-0.050281070995083124,-0.13291307519574477,-0.004960730490487357,-0.08285586533137516,-0.16671534324536688,-0.12679603903815265,-0.10995615712811402,-0.14031998456219458,-0.5273221236503164,0.5273221236503167,-0.4568212073214986,0.5125904561967172,0.23637606030886552,-0.2376007842794466,-0.3981394242673211,-0.25518469580226527,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
-0.9714911775537203,-0.20368398958456124,-0.08043580168859352,-0.050489050844936205,-0.10374405649975975,-0.07353871458903034,-0.10211927947647546,-0.11875871016297394,-0.20368398958456124,-0.08043580168859352,-0.11181234313865639,-0.09780987931312747,-0.0985410441917403,-0.1261961993396188,-0.4262297251760195,0.4262297251760199,-0.6639502070137132,-1.0989679610578846,-0.9210546167373999,1.0574275823882837,0.6399715268899401,-0.635767932538878,-0.4026607620459133,0.26155639332917985,0.0,-0.3870871542419893
-0.7506692224051891,-0.11851687854424386,-0.08426535294750075,-0.05091423418010781,-0.1304936321460846,-0.11970216888127926,-0.058466051281618754,-0.11875871016297394,-0.11851687854424386,-0.08426535294750075,-0.161196302570047,-0.11134494410953957,-0.10984085295703953,-0.1261961993396188,-0.8642967852313057,0.8642967852313062,0.6365944645231163,1.3985506501159957,-1.107968887564747,1.0574275823882837,-1.0274190355865878,-0.16456963943640515,1.4077155067083802,0.26155639332917985,0.0,-0.3870871542419893
-0.9714911775537203,0.3735597630220343,0.028236934572966797,0.021967858579442213,-0.10976964028464645,-0.09011067293835698,-0.20033904291490306,-0.11861716651264624,0.3735597630220343,0.028236934572966797,-0.12466521212644664,-0.09889924688810699,-0.10986391379125443,-0.11489717116155818,0.33043156037402055,-0.3304315603740202,0.15978359262805186,-0.4750574139389401,0.2882240748274072,-0.23498456535669168,0.3415465114466978,-0.5358167794565352,-0.4026607620459133,0.26155639332917985,0.0,-0.3870871542419893
0.7950844636345296,-0.0806648291929917,-0.01696453545300151,-0.0005300089622717181,-0.053968113764812364,0.14692859317078094,-0.10211927947647546,0.07940240029581769,-0.0806648291929917,-0.01696453545300151,-0.05801623658457819,0.1427725613814689,-0.1043062527454644,0.07153679377644204,0.10918557044710832,-0.10918557044710783,0.9174632668268452,-0.9946180099023186,1.2596118762483175,-1.1872882531690474,-0.3731998218371167,-0.08603659058599303,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
-0.23541799372528285,-0.02388675516611344,-0.08063968983432238,-0.047450761595689055,-0.13202615991748862,-0.13071038531325652,-0.058466051281618754,-0.12725132918263646,-0.02388675516611344,-0.08063968983432238,-0.1632675048159359,-0.12226322554682291,-0.10995615712811402,-0.13467047047316424,-0.1341850184724953,0.13418501847249556,-0.04420708888700818,0.41209960086791,0.36008694789170914,-0.34551981483504823,0.03206871765370586,-0.22346942607421422,-0.4026607620459133,0.26155639332917985,0.0,-0.3870871542419893
0.2798332349546233,-0.09959085386861778,-0.07291853440259044,-0.0402846508008175,-0.11330774886793503,-0.10883739975779967,-0.058466051281618754,-0.11875871016297394,-0.09959085386861778,-0.07291853440259044,-0.14289391409657107,-0.10237745627825079,-0.10834189873307128,-0.1261961993396188,-0.3167129601621978,0.31671296016219824,0.24963663091444702,0.6980586016307597,0.5100077692844772,-0.48581455455738143,-0.04391913350082329,-0.42961867930654607,-0.4026607620459133,-0.7013184681574243,0.0,-0.3870871542419893
